152708,*389006918762921984*,10/12/2013 12:37,*1885954399*,41,,Mobile Web (M2),#CyclonePhailin,,,,,,1,*389001980569321473*,9
152868,*389007132567547905*,10/12/2013 12:38,*21969867*,717,South Africa,Twitter Web Client,"#CyclonePhailin,#andhrapra…",,,,,,1,*389006919551037440*,2
152941,*389007209809473536*,10/12/2013 12:38,*188676499*,117,,Twitter for Android,#CyclonePhailin,24.597145,73.692426,,,,0,*0*,0
153096,*389007401430417408*,10/12/2013 12:39,*56656047*,76,,Twitter for Windows Phone,"#CyclonePhailin,#Odisha",,,,,,1,*389006996118069248*,8
153520,*389007908551540737*,10/12/2013 12:41,*468838897*,67,"Gusau, Zamfara State, Nigeria.",Twitter for BlackBerry®,#CyclonePhailin,12.16404,6.68281,,,,0,*0*,0
153812,*389008236151463936*,10/12/2013 12:42,*369637691*,7,,Facebook,#CyclonePhailin,,,,,,0,*0*,0
153847,*389008273774370817*,10/12/2013 12:42,*335412245*,692,Mumbai,web,"#Phailin,#CyclonePhailin",,,,http://t.co/2pzie9An04,http://www.rediff.com/news/report/cyclone-philian-what-you-should-and-should-not-do/20131011.htm,0,*0*,0
153982,*389008421447405568*,10/12/2013 12:43,*1376412416*,0,Mumbai,web,#CyclonePhailin,,,,,,0,*0*,0
154012,*389008462413197313*,10/12/2013 12:43,*97226614*,33,,Twitter for iPhone,"#CyclonePhailin,#Odisha",,,,,,1,*389006900345335808*,8
154021,*389008471909085184*,10/12/2013 12:43,*176416189*,295,Global,Twitter Web Client,#CyclonePhailin,,,,,,1,*389006637618319360*,6
154032,*389008481300123648*,10/12/2013 12:43,*23226298*,79,"Shillong, Meghalaya",Twitter for iPad,#CyclonePhailin,,,,,,0,*0*,0
154466,*389009037137674240*,10/12/2013 12:45,*188676499*,117,,Twitter for Android,#CyclonePhailin,24.597145,73.692426,,,,0,*0*,0
154791,*389009357444497408*,10/12/2013 12:47,*130220620*,739,,Twitter Web Client,"#CyclonePhailin,#Chandikhol,#Odisha",,,,,,1,*389008770426490880*,2
154904,*389009481712951297*,10/12/2013 12:47,*895001822*,20,News Addict ,Twitter for Android,#CyclonePhailin,,,,http://t.co/0lDDq7HsXf,http://bit.ly/187EBtl,0,*0*,0
154936,*389009511677444096*,10/12/2013 12:47,*1151379468*,450,New Mexico,Twitter Web Client,#CyclonePhailin,,,,,,1,*389008200470523904*,2
155006,*389009586465677312*,10/12/2013 12:48,*1332907676*,141,Pune,Twitter Web Client,#CyclonePhailin,,,,,,1,*389005605803134976*,23
155234,*389009820881137664*,10/12/2013 12:49,*1860340124*,7,,Twitter for Android,#CyclonePhailin,,,,,,0,*0*,0
155323,*389009917429825537*,10/12/2013 12:49,*46887720*,3853,Mumbai,Twitter for iPhone,#CyclonePhailin,19.06498,72.834043,,,,0,*0*,0
155608,*389010230270767104*,10/12/2013 12:50,*468838897*,67,"Gusau, Zamfara State, Nigeria.",Twitter for BlackBerry®,#CyclonePhailin,12.16973,6.67899,,,,0,*0*,0
155818,*389010442745417728*,10/12/2013 12:51,*553585347*,747,Dubai (UAE),Twitter Web Client,"#CyclonePhailin,#India",,,,,,1,*388988239391899649*,14
156091,*389010696777654272*,10/12/2013 12:52,*299054304*,215,Al-Rayyan,web,#CyclonePhailin,,,,,,0,*0*,0
156178,*389010809159815168*,10/12/2013 12:52,*159443057*,162,,TweetCaster for Android,"#cyclonephailin,#cyclonearnab",,,,,,1,*389009746235125760*,2
156322,*389010958380576768*,10/12/2013 12:53,*369476117*,124,INDIA,Twitter Web Client,#CyclonePhailin,,,,,,1,*389009611153371137*,3
156505,*389011130040872960*,10/12/2013 12:54,*335302153*,1997,"Gajraula, India",Twitter for iPhone,#CyclonePhailin,,,,,,1,*389004539522600960*,38
156998,*389011641397805056*,10/12/2013 12:56,*1635855968*,138,,Mobile Web (M2),#CyclonePhailin,,,,,,0,*0*,0
157009,*389011649744486400*,10/12/2013 12:56,*63073975*,53405,New Delhi,Mobile Web (M2),#CyclonePhailin,,,,,,0,*0*,0
157039,*389011673832361984*,10/12/2013 12:56,*396621342*,105,Jaipur,Twitter for Android,"#CyclonePhailin,#Phailin",29.923301,73.855002,,,,0,*0*,0
157137,*389011786105491458*,10/12/2013 12:56,*1896721604*,5,Melbourne,Twitter for iPhone,#CyclonePhailin,,,,,,0,*0*,0
157146,*389011796696133632*,10/12/2013 12:56,*710910757*,24,usually New Delhi,Twitter for iPhone,#CyclonePhailin,28.640461,77.177546,,,,0,*0*,0
157228,*389011903919312896*,10/12/2013 12:57,*1065643364*,28,"Tamilnadu,India",Twitter for Android,#CyclonePhailin,,,,http://t.co/1TY56jcIbc,http://indiatoday.intoday.in/story/cyclone-phailin-gains-strength-andhra-pradesh-and-odisha-gear-up-to-face-storm/1/314146.html,1,*389011341064675328*,3
157399,*389012088623878144*,10/12/2013 12:58,*219041762*,462,CHICAGO,Twitter for iPhone,#CyclonePhailin,42.008131,-87.669383,"Chicago, IL",,,0,*0*,0
157502,*389012204940324864*,10/12/2013 12:58,*390525205*,824,"Calcutta, India",web,"#CyclonePhailin,#GodBless",,,,,,0,*0*,0
157516,*389012214507515904*,10/12/2013 12:58,*335802924*,506,"Karachi, Pakistan",web,#CyclonePhailin,,,,,,0,*0*,0
158015,*389012706592055296*,10/12/2013 13:00,*92734920*,70,"Mumbai, India",Twitter for BlackBerry®,#CyclonePhailin,,,,,,0,*0*,0
158111,*389012791547269120*,10/12/2013 13:00,*163903064*,87,"Katihar,Dehradun,New Delhi",Twitter for Windows Phone,"#CyclonePhailin,#Odisha",28.610395,77.292289,,,,0,*0*,0
158320,*389012965350854656*,10/12/2013 13:01,*340838207*,14,Durgapur-759127,Twitter Web Client,"#CyclonePHAILIN,#Srikakulam,#AndhraPradesh,#ai…",,,,,,1,*388888028690644992*,6
158901,*389013651614494720*,10/12/2013 13:04,*27670683*,1521,,web,#CyclonePhailin,,,,,,0,*0*,0
158925,*389013678349385728*,10/12/2013 13:04,*1438202996*,304,All over the place,RoundTeam,#CyclonePhailin,,,,http://t.co/hw3NJw0YkM,http://zeenews.india.com/news/nation/cyclone-phailin-emergency-numbers-released-for-odisha-andhra_882806.html,1,*389013639782338561*,1
159377,*389014170558939137*,10/12/2013 13:06,*563075807*,105,Dhobee Ghat,Mehdoh for Windows Phone,#CyclonePhailin,,,,,,0,*0*,0
159468,*389014267011158016*,10/12/2013 13:06,*1068220994*,129,ιи∂ια,Mobile Web (M2),#CyclonePhailin,,,,,,1,*389014137625276417*,4
159504,*389014302990303232*,10/12/2013 13:06,*584592585*,74,,Twitter for BlackBerry®,#CyclonePhailin,,,,,,0,*0*,0
159771,*389014582909349889*,10/12/2013 13:07,*1699823785*,0,,Twitter for Android,#CyclonePhailin,,,,,,0,*0*,0
159888,*389014691462541312*,10/12/2013 13:08,*46350940*,253,India,Twitter for BlackBerry®,#CyclonePhailin,,,,,,0,*0*,0
159927,*389014733992374272*,10/12/2013 13:08,*16579578*,3006,India,web,"#CyclonePhailin,#helpline,#Odisha",,,,http://t.co/BCBPS0hzam,http://bit.ly/19yCcIJ,0,*0*,0
160150,*389014978961092608*,10/12/2013 13:09,*238035101*,783,,Twitter Web Client,#CyclonePhailin,,,,,,1,*389013997908807681*,10
160194,*389015030542258176*,10/12/2013 13:09,*294146020*,199,Australia,Twitter for Android,"#CyclonePhailin,#snooker",28.621388,77.216811,,,,0,*0*,0
160207,*389015041854291968*,10/12/2013 13:09,*141283530*,15,INDIA ,Twitter for iPhone,"#Orissa,#CyclonePhailin",19.205558,72.871815,,,,0,*0*,0
160232,*389015062439923712*,10/12/2013 13:09,*437212884*,20,India,Twitter Web Client,#CyclonePhailin,,,,,,1,*389013997908807681*,12
160308,*389015148775895040*,10/12/2013 13:10,*860724764*,13,INDIA ,Mobile Web (M2),#CyclonePhailin-,,,,http://t.co/1TY56jcIbc,http://indiatoday.intoday.in/story/cyclone-phailin-gains-strength-andhra-pradesh-and-odisha-gear-up-to-face-storm/1/314146.html,1,*389014809074622464*,0
160352,*389015190227795968*,10/12/2013 13:10,*105993132*,276,"Hyderabad, India",TweetCaster for Android,"#CyclonePhailin,#Prayers",,,,,,0,*0*,0
160587,*389015461192806401*,10/12/2013 13:11,*103636197*,24498,"Swindon, United Kingdom",Twitter for Android,"#india,#CyclonePhailin",51.551077,-1.778238,"Swindon, Swindon",,,0,*0*,0
160629,*389015508101521409*,10/12/2013 13:11,*245208137*,3712,Delhi mostly,Twitter for iPhone,#CyclonePhailin,19.632523,85.133607,,,,0,*0*,0
160631,*389015508734857216*,10/12/2013 13:11,*1632630134*,36,,web,#CyclonePhailin,,,,http://t.co/toNttl8fhJ,http://www.bbc.co.uk/news/world-asia-india-24487130,0,*0*,0
160775,*389015645603385344*,10/12/2013 13:12,*109856792*,266,Nagpur,Twitter for Android,"#CyclonePhailin,#ht",,,,http://t.co/TXDKNfAXWd,http://read.ht/7wm,1,*389015483829084160*,1
161041,*389015962105561088*,10/12/2013 13:13,*13582532*,109,Bombay,Twitter for iPad,"#CyclonePhailin,#toofankacountdown",,,,,,0,*0*,0
161119,*389016057807003648*,10/12/2013 13:13,*55255433*,589,India(Mumbai),Twitter Web Client,#CyclonePhailin,,,,,,1,*389015038528614400*,7
161589,*389016556346159104*,10/12/2013 13:15,*15436011*,488,Himalayas,web,#CyclonePhailin http,,,,http://t.co/51vZ3LZOBp,http://www.dnaindia.com/india/1902658/report-list-of-trains-that-are-cancelled-or-diverted-due-to-cyclone-phailin,0,*0*,0
161687,*389016670418649089*,10/12/2013 13:16,*1233194946*,155,MH-14,Twitter for iPhone,#CyclonePhailin,18.643678,73.764304,,,,0,*0*,0
161966,*389016965165375488*,10/12/2013 13:17,*45805498*,87,"Pune, India. Muscat, Oman",Twitter for BlackBerry®,#CyclonePhailin,,,,,,0,*0*,0
162059,*389017060509888512*,10/12/2013 13:17,*76361901*,228,Nagpur,web,#CyclonePhailin,,,,,,0,*0*,0
162086,*389017094056345601*,10/12/2013 13:17,*245443161*,148,Paris / Dakar / Dubaï,Twitter for iPad,"#CyclonePhailin,#Odisha,#Phailin,#India",,,,http://t.co/UB7IwckuUf,http://zeenews.india.com/news/nation/cyclone-phailin-emergency-numbers-released-for-odisha-andhra_882806.html,0,*0*,0
162197,*389017234393165825*,10/12/2013 13:18,*1052284369*,118,"AP, India",TweetDeck,#CyclonePhailin,,,,,,0,*0*,0
162248,*389017295864877056*,10/12/2013 13:18,*76361901*,228,Nagpur,web,#CyclonePhailin,,,,,,0,*0*,0
162476,*389017547087290369*,10/12/2013 13:19,*1435425673*,553,,Twitter for Android,#CyclonePhailin,,,,,,1,*389013699085598720*,31
162498,*389017563830562819*,10/12/2013 13:19,*372260191*,82,Bangalore,Mobile Web (M2),#CyclonePhailin,,,,,,1,*389012358221152256*,4
162550,*389017617861595136*,10/12/2013 13:20,*1248318415*,72,Kolkata,Twitter Web Client,"#India,#CyclonePhailin",,,,,,1,*389014996421603328*,7
162712,*389017775756165121*,10/12/2013 13:20,*184566775*,947,Gurgaon,Twitter for iPhone,#CyclonePhailin,28.502306,77.096568,,,,0,*0*,0
162931,*389017963086356480*,10/12/2013 13:21,*184566775*,947,Gurgaon,Twitter for iPhone,#CyclonePhailin,28.502306,77.096568,,,,0,*0*,0
162936,*389017968316661760*,10/12/2013 13:21,*1555891866*,1,,web,#cyclonephailin,,,,,,0,*0*,0
162959,*389017982338224128*,10/12/2013 13:21,*920410801*,161,Kolkata,Twitter for Windows Phone,#CyclonePhailin,22.47122,88.36895,,,,0,*0*,0
163194,*389018191403704322*,10/12/2013 13:22,*468838897*,67,"Gusau, Zamfara State, Nigeria.",Twitter for BlackBerry®,"#CyclonePhailin,#Phailin",12.16265,6.68382,,,,0,*0*,0
163237,*389018236366245889*,10/12/2013 13:22,*1940938387*,3,,web,"#CyclonePhailin,#Odisha",,,,,,0,*0*,0
163309,*389018306130096128*,10/12/2013 13:22,*1479955368*,1052,JadduLand ,Mobile Web (M2),"#CyclonePhailin,#Odisha",,,,,,0,*0*,0
163418,*389018423163777027*,10/12/2013 13:23,*396621342*,105,Jaipur,Twitter for Android,"#BabyBash,#Phailin,#CyclonePhailin",29.922291,73.852286,,,,0,*0*,0
163577,*389018597697540096*,10/12/2013 13:23,*302458717*,660,India,Mobile Web (M2),#CyclonePhailin,,,,,,0,*0*,0
163589,*389018612477882368*,10/12/2013 13:23,*372299022*,543,"Jodhpur,Ahmedabad,India.",Tweet Button,#CyclonePhailin,,,,http://t.co/Wv6LYkFPZt,http://www.google.org/crisisresponse/2013-phailin.html,0,*0*,0
163593,*389018617322283008*,10/12/2013 13:24,*82272166*,47,India,Twitter for Android,#CyclonePhailin,30.369672,76.787482,,,,0,*0*,0
163615,*389018640076378112*,10/12/2013 13:24,*400016487*,75,India,Twitter Web Client,#CyclonePhailin,,,,,,1,*389013997908807681*,41
163738,*389018775065870337*,10/12/2013 13:24,*82272166*,47,India,Twitter for Android,"#CyclonePhailin,#Armyrelief,#Phailin",30.369672,76.787482,,,,0,*0*,0
163847,*389018876920360960*,10/12/2013 13:25,*408522785*,13,pune,Twitter for Android,#CyclonePhailin,16.860493,74.569789,,,,0,*0*,0
164060,*389019115064549377*,10/12/2013 13:25,*15436011*,488,Himalayas,web,#CyclonePhailin,,,,,,0,*0*,0
164321,*389019379574530049*,10/12/2013 13:27,*357169863*,862,London,Twitter Web Client,#CyclonePhailin,,,,,,1,*389000804561993729*,30
164351,*389019432116158465*,10/12/2013 13:27,*416178788*,137,In your heart,TweetDeck,#CyclonePhailin,,,,,,1,*389019221427896321*,7
164399,*389019474671570944*,10/12/2013 13:27,*323345311*,63,India,web,#CyclonePhailin,,,,,,0,*0*,0
164548,*389019657291587584*,10/12/2013 13:28,*1479955368*,1052,JadduLand ,Mobile Web (M2),"#CyclonePhailin,#Odisha",,,,,,0,*0*,0
164565,*389019684248367104*,10/12/2013 13:28,*526334984*,233,Mayanagri Mumbai,Twitter for Android,#CyclonePhailin,,,,,,0,*0*,0
164797,*389019979242151936*,10/12/2013 13:29,*184566775*,947,Gurgaon,Twitter for iPhone,#CyclonePhailin,28.502306,77.096568,,,,0,*0*,0
165000,*389020219500285953*,10/12/2013 13:30,*1231484029*,379,U cant track me,Twitter for iPhone,"#CyclonePhailin,#CNNIBN",,,,,,1,*389019831283879936*,1
165070,*389020316829110272*,10/12/2013 13:30,*480291534*,213,Amravati in maharashtra. ,Twitter for Android,#CyclonePhailin,21.056718,77.83472,,,,0,*0*,0
165169,*389020426111688704*,10/12/2013 13:31,*1654675062*,165,,Twitter for Android,"#CyclonePhailin,#Odisha",,,,,,1,*389018125490204672*,2
165502,*389020779502788608*,10/12/2013 13:32,*139530794*,497,mumbai,TweetCaster for Android,#CyclonePhailin,19.064326,72.918824,,,,0,*0*,0
165676,*389020990639841280*,10/12/2013 13:33,*245208137*,3728,Delhi mostly,Twitter for iPhone,#CyclonePhailin,19.635893,85.13866,,,,0,*0*,0
165802,*389021127764217856*,10/12/2013 13:33,*131625163*,845,Abu Dhabi,Twitter for iPhone,"#complextask,#CyclonePhailin",,,,,,1,*388984679887421440*,1
166075,*389021425396219905*,10/12/2013 13:35,*50034631*,709,Delhi,web,#CyclonePhailin,,,,http://t.co/cuydUgry9v,http://www.weather.com/news/weather-hurricanes/tropical-cyclone-phailin-20131010,0,*0*,0
166127,*389021474473775106*,10/12/2013 13:35,*227992695*,466,Lucknow,web,"#Odisha,#CyclonePhailin",,,,http://t.co/g3yGozUrcn,http://www.pardaphash.com/news/cyclone-phailin-anytime-soon-heavy-rains-wind-strike-east-coast/723370.html#.UllPq9KVPfI,0,*0*,0
166561,*389021941706661888*,10/12/2013 13:37,*63079018*,159,"Bangalore, India",web,"#Phailin,#Odisha,#CyclonePhailin",,,,,,0,*0*,0
166700,*389022098657529857*,10/12/2013 13:37,*245208137*,3735,Delhi mostly,Twitter for iPhone,#CyclonePhailin,19.635838,85.138691,,,,0,*0*,0
166833,*389022232313204736*,10/12/2013 13:38,*480291534*,213,Amravati in maharashtra. ,Twitter for Android,#CyclonePhailin,21.056718,77.83472,,,,0,*0*,0
166900,*389022309148676096*,10/12/2013 13:38,*145285305*,31,,Twitter for iPhone,#CyclonePhailin,,,,,,0,*0*,0
166923,*389022341306408960*,10/12/2013 13:38,*217514102*,3750,,Twitter Web Client,#CyclonePhailin,,,,,,1,*388933558556819456*,211
166982,*389022400781619203*,10/12/2013 13:39,*1053073327*,4,"Vadodara, Gujarat",Twitter for Android,#CyclonePhailin,22.302157,73.169471,,,,0,*0*,0
167156,*389022577315704834*,10/12/2013 13:39,*480291534*,213,Amravati in maharashtra. ,Twitter for Android,#CyclonePhailin,21.056718,77.83472,,,,0,*0*,0
167291,*389022709562089474*,10/12/2013 13:40,*280340765*,12,Bangalore,Twitter Web Client,#CyclonePhailin,,,,,,1,*389022140655091712*,5
167470,*389022871781011456*,10/12/2013 13:40,*5023711*,3658,"ÜT: 23.227962,77.418825",TweetCaster for Android,#CyclonePhailin,,,,,,0,*0*,0
167489,*389022896728731649*,10/12/2013 13:41,*13582532*,109,Bombay,Twitter for iPad,#CyclonePhailin,,,,,,1,*389022671393931264*,2
167508,*389022912889364480*,10/12/2013 13:41,*225885034*,9,pune,Twitter for Android,#CyclonePhailin,,,,,,0,*0*,0
167567,*389022978886742016*,10/12/2013 13:41,*206291738*,26,jalandhar punjab india,Twitter for iPhone,#CyclonePhailin,,,,,,1,*389010786669981697*,36
167676,*389023108419436544*,10/12/2013 13:41,*119321645*,147,"TamilNadu,India",web,#CyclonePhailin,,,,,,0,*0*,0
167710,*389023147044790272*,10/12/2013 13:42,*99014337*,748,New Delhi India ,Twitter for Android,"#CyclonePhailin,#Odisha",,,,,,1,*389015141154422784*,1
167983,*389023438645374976*,10/12/2013 13:43,*133158438*,363,India,Twitter for Android,#CyclonePhailin,22.619614,88.384639,,,,0,*0*,0
168036,*389023496635838464*,10/12/2013 13:43,*480291534*,213,Amravati in maharashtra. ,Twitter for Android,#CyclonePhailin,21.056718,77.83472,,,,0,*0*,0
168108,*389023554173284352*,10/12/2013 13:43,*369467477*,1200,,Twitter for iPhone,#CyclonePhailin,,,,,,1,*389023498489720834*,1
168128,*389023568366813184*,10/12/2013 13:43,*1289055283*,110,Jungle,Twitter for iPhone,#CyclonePhailin,,,,,,0,*0*,0
168234,*389023684435771393*,10/12/2013 13:44,*75300553*,145,Gurgaon,Twitter for Android,#CyclonePhailin,28.48147,77.007743,,,,0,*0*,0
168302,*389023744351805440*,10/12/2013 13:44,*176163705*,13,Bhubaneswar / Mumbai,Twitter for Android,#CyclonePhailin,,,,,,1,*389014137625276417*,71
168342,*389023797732323328*,10/12/2013 13:44,*1479955368*,1051,JadduLand ,Mobile Web (M2),"#CyclonePhailin,#Odisha",,,,,,1,*389023624805359617*,1
168697,*389024164255776768*,10/12/2013 13:46,*593765704*,798,Dilli ,Twitter for iPhone,#cyclonephailin,,,,,,1,*389023865156149248*,20
168748,*389024206488236032*,10/12/2013 13:46,*133158438*,363,India,Twitter for Android,#CyclonePhailin,22.619614,88.384639,,,,0,*0*,0
168773,*389024226973192193*,10/12/2013 13:46,*1033179073*,133,Pune,Twitter for Android,#CyclonePhailin,18.455582,73.922702,,,,0,*0*,0
168955,*389024431013519361*,10/12/2013 13:47,*563075807*,105,Dhobee Ghat,Mehdoh for Windows Phone,#CyclonePhailin,,,,,,0,*0*,0
168961,*389024437896364032*,10/12/2013 13:47,*9522372*,188,Hyderabad,Twitter for iPhone,#CyclonePhailin,,,,,,0,*0*,0
169113,*389024607635640321*,10/12/2013 13:47,*1612388714*,83,Mumbai ,Twitter for Android,#CyclonePhailin,,,,,,1,*389014137625276417*,72
169193,*389024682252312576*,10/12/2013 13:48,*164238931*,371,india,Twitter for Android,#CyclonePhailin,26.90127,80.943975,,,,0,*0*,0
169373,*389024865878953984*,10/12/2013 13:48,*400369258*,87,Raipur  (India), Tweedle,"#CyclonePhailin,#Phailin",,,,,,0,*0*,0
169440,*389024936569737216*,10/12/2013 13:49,*155199492*,283,,TweetCaster for Android,#CyclonePhailin,,,,,,1,*389023936064667649*,12
169489,*389024994900336641*,10/12/2013 13:49,*362943810*,36,kuwait city,Twitter for iPhone,#CyclonePhailin,,,,,,0,*0*,0
169646,*389025164077174785*,10/12/2013 13:50,*394204544*,114,India First,Twitter Web Client,"#CyclonePhailin,#Odisha",,,,,,1,*389024923307356160*,2
169786,*389025333879775232*,10/12/2013 13:50,*2656*,1364,Stanstead QC,Twitter Web Client,#CyclonePhailin,,,,,,1,*389020990639841280*,18
169814,*389025365760299008*,10/12/2013 13:50,*224308441*,115,,Twitter Web Client,"#CyclonePhailin,#Odisha,#AndhraPradesh",,,,,,1,*389025177834500098*,2
169834,*389025377714069504*,10/12/2013 13:50,*1715654340*,0,,Twitter for iPhone,#CyclonePhailin,,,,,,0,*0*,0
169934,*389025466151366656*,10/12/2013 13:51,*1699362379*,237,United States - New York,Twitter Web Client,#CyclonePhailin,,,,,,1,*389025021122732032*,2
169958,*389025490008571904*,10/12/2013 13:51,*17316885*,13220,,Twitter for iPhone,"#ACJPHAILIN,#CyclonePhailin",,,,,,1,*389020543719976960*,2
170391,*389025913255772161*,10/12/2013 13:53,*320532361*,54,,Twitter Web Client,"#CyclonePhailin,#ht",,,,http://t.co/q84dXnbfrI,http://read.ht/7wq,1,*389025812411719680*,1
170468,*389026000979259392*,10/12/2013 13:53,*195453684*,4184,,TweetDeck,#CyclonePhailin,,,,,,0,*0*,0
170516,*389026058822893568*,10/12/2013 13:53,*72764179*,95,"Bangalore, India ",TweetCaster for Android,"#CyclonePhailin,#Odisha",,,,,,1,*389025663232921600*,6
170530,*389026068138442754*,10/12/2013 13:53,*140044212*,562,Tamil Nadu . India,Twitter Web Client,"#CyclonePhailin,#Odisha",,,,,,1,*389025550141911040*,3
170587,*389026100879572992*,10/12/2013 13:53,*625553885*,187,somewhere in the world,Mobile Web (M2),#CyclonePhailin,,,,,,1,*389023936064667649*,23
170715,*389026233058484224*,10/12/2013 13:54,*32461947*,45,new delhi,Twitter for iPhone,#CyclonePhailin,,,,,,1,*389026077428809728*,1
170858,*389026381880778752*,10/12/2013 13:54,*601143244*,161,"Gurgaon and Mumbai, India",Twitter for iPhone,#CyclonePhailin,,,,,,1,*389024686220115968*,9
171083,*389026646079963136*,10/12/2013 13:55,*782409511*,1486,In your room,Mobile Web (M2),"#GetWellSoonKatrina,#CyclonePhailin",,,,,,1,*389026312850907137*,1
171163,*389026729345691648*,10/12/2013 13:56,*51387036*,64,Raipur,Twitter for BlackBerry®,"#Chhattisgarh,#CyclonePhailin",,,,,,1,*389018689720184832*,12
171328,*389026918084771840*,10/12/2013 13:56,*49921791*,99,,Twitter Web Client,#CyclonePhailin,,,,,,1,*389025637404401665*,1
171594,*389027237301071873*,10/12/2013 13:58,*150101903*,11,Hyderabad,Twitter for BlackBerry®,#CyclonePhailin,,,,,,1,*389023936064667649*,30
171621,*389027277087834112*,10/12/2013 13:58,*139723480*,34,"Mumbai, India",Mobile Web (M2),#CyclonePhailin,,,,,,0,*0*,0
171751,*389027460236324864*,10/12/2013 13:59,*95404086*,386,Bangalore,Tweet-this-page,#CyclonePhailin,,,,http://t.co/7EseG6UOcW,http://bit.ly/19HtauK,0,*0*,0
171998,*389027737090129920*,10/12/2013 14:00,*61859409*,216,Blowing in the Wind!  ,Twitter for BlackBerry®,"#CyclonePhailin,#Odisha",,,,,,1,*389025550141911040*,6
172132,*389027911417622530*,10/12/2013 14:00,*888736951*,88,New Delhi,Twitter for iPhone,"#CyclonePhailin,#Odisha",,,,,,1,*389026584817983489*,2
172166,*389027954816069633*,10/12/2013 14:01,*83540809*,48,"Pune, India",web,"#Phailin,#CyclonePhailin,#India",,,,,,0,*0*,0
172291,*389028124060438528*,10/12/2013 14:01,*67896135*,490,Mumbai,Twitter for Android,"#CyclonePhailin,#GiftGold,#BOSSkaP…",,,,,,1,*389014623132729344*,5
172459,*389028312992858112*,10/12/2013 14:02,*29950358*,342,"ÜT: 19.144828,72.822926",web,#CyclonePhailin,,,,,,0,*0*,0
172531,*389028418597040129*,10/12/2013 14:02,*113873779*,92,India,Twitter for Windows Phone,"#Dusshera,#CyclonePhailin",17.45239,78.53146,,,,0,*0*,0
172651,*389028557969981440*,10/12/2013 14:03,*9378802*,13071,Thessaloniki,TweetCaster for Android,#CyclonePhailin,,,,,,1,*389022098657529857*,10
172706,*389028634058432513*,10/12/2013 14:03,*218013434*,13,Palwal,Twitter Web Client,"#Odisha,#CyclonePhailin,#AndhraPradesh,#Cyclone,#India",,,,,,1,*389028448326258688*,1
172707,*389028637334192128*,10/12/2013 14:03,*18186688*,4043,Bangalore,web,"#CyclonePhailin,#Phailin,#Odisha,#Andhra",,,,,,0,*0*,0
172765,*389028736873795584*,10/12/2013 14:04,*68115226*,870,London,Twitter Web Client,#CyclonePhailin,,,,,,1,*389012180492103680*,3
172816,*389028811678822400*,10/12/2013 14:04,*27235641*,505,"Mumbai, India",Mobile Web (M2),#CyclonePhailin,,,,http://t.co/Z3h9ntvtqA,http://google.org/personfinder/2013-phailin/,1,*389027730081083392*,5
172846,*389028871179231234*,10/12/2013 14:04,*445412967*,24,Never postpone joy.  Bombay,Twitter for iPhone,#CyclonePhailin,,,,,,1,*389015645532090368*,9
173002,*389029089178185728*,10/12/2013 14:05,*17208811*,1843,"ÜT: 29.125360, 75.795279",Twitter for Android,#CyclonePhailin,29.149828,75.722089,,,,0,*0*,0
173079,*389029160188121089*,10/12/2013 14:05,*113119385*,22,"ÜT: 12.90006,77.66154",Twitter for BlackBerry®,#CyclonePhailin,12.89798,77.66818,,http://t.co/ii9j1WbJey,http://thne.ws/19srx0c,0,*0*,0
173291,*389029459291942914*,10/12/2013 14:07,*434844209*,23,Delhi,Twitter for iPhone,#CyclonePhailin,29.921359,78.040261,,,,0,*0*,0
173313,*389029480250875904*,10/12/2013 14:07,*75789125*,62,New Delhi,Twitter for BlackBerry®,#CyclonePhailin,,,,,,0,*0*,0
173374,*389029538530729984*,10/12/2013 14:07,*6987882*,3668,"Kolkata, India",Twitter Web Client,#CyclonePhailin,,,,,,1,*389028807048318976*,2
173514,*389029686732259328*,10/12/2013 14:07,*42008775*,57,Delhi NCR,Twitter for iPhone,"#ndtv,#CyclonePhailin",28.565462,77.158465,,,,0,*0*,0
173525,*389029695972720640*,10/12/2013 14:08,*1699362379*,238,United States - New York,Twitter Web Client,#CyclonePhailin,,,,http://t.co/tMPVhQVFHW,http://www.thehindu.com/news/national/other-states/odisha-opens-control-rooms/article5225669.ece,1,*388756389947920384*,1
173530,*389029702381211649*,10/12/2013 14:08,*246801095*,1038,India,Twitter for iPhone,#CyclonePhailin,,,,,,0,*0*,0
173565,*389029738083123201*,10/12/2013 14:08,*236713967*,84,"Bendigo, Australia.",Twitter for Android,#CyclonePhailin,-36.775973,144.300387,,,,0,*0*,0
173593,*389029771679498240*,10/12/2013 14:08,*77492122*,37,"Hyderabad, AP, India",Tweetian for Symbian,"#Phailin,#SuperCyclone,#CyclonePhailin,#Odisha",,,,,,1,*389025276945920000*,2
173664,*389029860951072769*,10/12/2013 14:08,*73563870*,48,Rolling..,Twitter for iPhone,"#CyclonePhailin,#Twitter",,,,,,0,*0*,0
173678,*389029887421329408*,10/12/2013 14:08,*77442729*,94,,Twitter for iPhone,#CyclonePhailin,,,,,,1,*389029089178185728*,2
174064,*389030375151771648*,10/12/2013 14:10,*73043514*,6037,"Delhi, India",Twitter Web Client,#CyclonePhailin,,,,http://t.co/VVpcRGHz4D,http://www.ndtv.com/blog/show/cyclone-phailin-approaches-odisha-andhra-pradesh-states-on-high-alert-430393,1,*389030111845961728*,1
